,id,dist_centroid_manhattan,dist_centroid_euclidean,dist_centroid_cosine,dist_centroid_alldistances,dist_centroid_manhattan_unweighted,dist_centroid_euclidean_unweighted,dist_centroid_cosine_unweighted,dist_centroid_alldistances_unweighted,dist_mean_manhattan,dist_mean_euclidean,dist_mean_cosine,dist_mean_alldistances,dist_mean_manhattan_unweighted,dist_mean_euclidean_unweighted,dist_mean_cosine_unweighted,dist_mean_alldistances_unweighted
1314,1908.Berg.028,6.218297322015334,1.5700047599070441,0.10709165604300819,0.16582513790274445,21.134059444716875,2.8128924380366156,0.14400429480283417,0.21041308641526213,6.3620106161306635,2.3248364331522473,0.22855263078963453,0.381038505299911,22.240763235262897,4.240653777840119,0.29975301452879044,0.49362723929022534
1315,1908.Berg.035,7.562168930665676,2.0012956249465605,0.13929615029593212,0.3062408597287582,25.90273910225867,3.5525139469671596,0.2017073145435544,0.4114075608695294,7.832557666222069,2.6651981514070577,0.2589072595654833,0.44499712047398426,27.19940987920545,4.785498121925875,0.348386436562673,0.575371128501967
1316,1908.Berg.042.1,5.979077870952483,1.5139795748255833,0.11670074927809171,0.15434469234970652,23.037068772744064,3.076841658196982,0.17695711560924243,0.29638728648450896,6.117471942655257,2.2784130716165607,0.23461927481404535,0.37549585801309776,23.94965285742777,4.426089298331283,0.3263551339268411,0.5264247638670396
1317,1908.Berg.042.2,6.694223355817424,1.7752613410519362,0.147256679481505,0.24310862753096565,23.506490516069263,3.1726600334835497,0.1829208740990863,0.3189647484635164,6.942385865456894,2.4715244875247024,0.2627110647481684,0.4158216343205814,24.54691182795558,4.492473088263198,0.3313899972271401,0.5359112978454338
1318,1908.Berg.042.3,6.726388040955491,1.7450402479169242,0.14286366962137398,0.23644866809750173,22.11633857253675,3.01152717324885,0.17152996699456613,0.2713898696314864,6.867629511463872,2.448960275541035,0.2587439795610711,0.4112212022414661,23.06989465735713,4.377093539312568,0.3221845814108315,0.5163948791234532
1319,1908.Berg.071,6.1738627455123245,1.6020234908649624,0.12905944738981212,0.1839388595518756,23.75957098243867,3.1512656205794367,0.18391084083356324,0.3210462081027513,6.376206843121857,2.348789412200436,0.24512820809363808,0.3895684206148117,24.74641341746596,4.4882540885951805,0.3319954859258641,0.5372739083653545
1320,1908.Berg.074.2,7.117939693562495,1.853262645133818,0.16162678481243897,0.28071155492760386,26.133499818210876,3.641439694127373,0.24006278923370694,0.4599177635693097,7.364901805481235,2.541620689143367,0.27508417807655455,0.4334406111036429,27.448272450374116,4.851765490434194,0.3786212330966304,0.5947594246050221
1321,1908.Berg.076,7.647190336655329,2.0376225265060026,0.20674523053188987,0.3597966322256177,22.937065281905088,3.2382432692053063,0.19987558205712275,0.3339683145651562,7.865543928138127,2.6901849616896785,0.31413346123070934,0.468874827729855,23.966409472750556,4.560318820066978,0.3455056107732383,0.5423049499533225
1322,1908.Berg.121,7.120460855460112,1.8586693124024607,0.1362908042119948,0.2649526934277903,24.86961253854378,3.4392413992061925,0.18731832038465035,0.3712757756331582,7.43310878889018,2.5585719849009014,0.2552305163774277,0.42827984929674046,25.97443138524344,4.704744497488105,0.33567103868778647,0.5574667306586876
1323,1908.Berg.125,8.669159533955751,2.2200710496821277,0.18871797418244318,0.41477042737522524,28.037791941112943,3.8368867129936644,0.23993389187975256,0.5077355131323708,8.758223318321086,2.836833835595009,0.3025623723773436,0.4914087190112853,29.161523338466083,5.013819227675453,0.37975485424888406,0.6141774322488772
1324,1909.Meyer-Frommhold.002,6.192110351175699,1.5154906487602942,0.10800696540467114,0.1565898194317681,20.63362154915498,2.7641756388715,0.13841935869806987,0.19293266573638487,6.314422308538844,2.27353276143911,0.2288802947342316,0.3763197954553535,21.51363724966042,4.193891860257808,0.2951247788328144,0.4844627794335102
1325,1909.Meyer-Frommhold.003,5.899735306480644,1.5607048962496517,0.09514845195812749,0.14484707756056567,18.665100484737977,2.5469947229146626,0.10643045612174284,0.11208164946999277,6.176228824016666,2.3229653101774197,0.2184081485313226,0.37374038133151183,19.966893199251626,4.0731895644488985,0.2693919041611761,0.45628014814218965
1326,1909.Meyer-Frommhold.004,4.795993246589034,1.147044701506033,0.05707210103666982,0.012152865853414555,19.15184067411868,2.4620303779340977,0.10413203845021102,0.1073759583025951,5.073147651787344,2.0181459585187285,0.18442691651055573,0.31755284936666894,20.466851141877633,3.993226325610396,0.26706777506068824,0.4544589797772357
1327,1909.Meyer-Frommhold.005,5.3490263847242465,1.3043071437334506,0.07245638894054951,0.06804731786693179,20.487483237432855,2.8099376169574857,0.1320611411434176,0.1900423195746107,5.488029041457294,2.12039875302614,0.1979236451175248,0.3379917915447423,21.38720747306301,4.219751449900272,0.290035714807886,0.48246427394612057
1328,1909.Meyer-Frommhold.006,7.794626581418288,2.0705693274203134,0.14807352394751427,0.3317782611388625,25.740155476415513,3.635020205236937,0.21261428643441616,0.42832089430195036,8.028593872830097,2.7211691458206637,0.2667214151298554,0.4558096791074106,26.825339142490638,4.8552855616714305,0.35758474593533857,0.5808123554378836
1329,1909.Meyer-Frommhold.008,5.899610093692773,1.4911036683913235,0.09849118304586113,0.13570184747064454,19.828134385690912,2.653735672041289,0.12440140099480945,0.15661838720396162,6.005382994658489,2.260928206129369,0.22045557146748562,0.3667026685682758,20.79192423606879,4.1223261850385295,0.2837426724669573,0.4708698165160798
1330,1909.Meyer-Frommhold.030,5.49645591748953,1.3473877334299658,0.0779286879859109,0.08404198707634924,18.367837036318438,2.3959191667343824,0.10220737726437257,0.08743494833237901,5.589660105233343,2.164252079001644,0.20353747498104097,0.3453633346514401,19.432798995221006,3.9553634615233926,0.2656630458664126,0.44531691408089896
1331,1909.Meyer-Frommhold.037,6.023797091922471,1.561396086433777,0.12520329486973503,0.16931570552102593,21.546358100735475,2.934954654883568,0.17040374928878443,0.2540119771833109,6.191886011218646,2.3302122776848075,0.24220702462998323,0.38377945777235406,22.477015159362022,4.345323206582413,0.3211988098257074,0.510575435616392
1332,1909.Meyer-Frommhold.038,5.709977212593489,1.4223500887601015,0.09697097381621289,0.11659788022615618,19.748433818071284,2.631141189737332,0.12443835573181972,0.153061988807632,5.81449778319415,2.2220411064855354,0.21795045436203664,0.3593697914087158,20.87953976489241,4.11999116221732,0.2835887128786136,0.4712424848759852
1333,1909.Meyer-Frommhold.040,5.514019624595554,1.355172745147756,0.09052900587402968,0.09427076262875615,19.428552051327607,2.633403141450494,0.13804850505343036,0.16147436057357056,5.613479657039084,2.1814670524026916,0.21322800748286452,0.3508715181363874,20.654519976145572,4.135034294230082,0.2946329093545238,0.47585561140112215
1334,1909.Meyer-Frommhold.046,7.09296745019246,1.841892422139728,0.13055759824202473,0.2574321184138472,23.24102591305647,3.266876670303411,0.18096371441439596,0.32381929792857383,7.203172945419204,2.53851081916187,0.2505554357992664,0.4209035684277532,24.311489043650937,4.578110494031542,0.3307176744550361,0.5382591812615418
1335,1909.Meyer-Frommhold.047,6.1583821441388915,1.5498661734585308,0.09954855975865762,0.15538320076124792,21.43030592138851,2.939637787745171,0.15616108985968602,0.23972084479941194,6.211576677536755,2.328459408961449,0.22324746292180933,0.3766558765054722,22.26501765897146,4.347808702535028,0.31036941722191536,0.5041240537483132
1336,1909.Meyer-Frommhold.058,6.071738380456382,1.579632924266187,0.11209120371947756,0.16537173488273746,22.64265190899461,3.162412424397364,0.18543449873452666,0.30816607966729326,6.262518134913467,2.351805614563843,0.23261452828432935,0.38299078836578576,23.736156126919177,4.511776914884211,0.33417975888634777,0.5330078746722032
