index,author,author_gnd,author_gnd_available,dnb_gender,dnb_birth,dnb_death,dnb_countries,dnb_occupations,dnb_occupations_count
1685,"Koßarsky, Ludwig",http://d-nb.info/11634329X,True,male,1809.0,1873.0,Polen (XA-PL) + Deutschland (XA-DE),Schriftsteller + Journalist,2.0
1690,Tollens,,False,,,,,,
1692,Spandow,,False,,,,,,
1696,"Lenau, Nikolaus",http://d-nb.info/118571508,True,male,1802.0,1850.0,Österreich (XA-AT) + Ungarn (XA-HU) + Deutschland (XA-DE),Schriftsteller + Librettist,2.0
1704,"Tasso, Torquato",https://d-nb.info/gnd/118620916,True,male,1544.0,1595.0,Italien (XA-IT),Schriftsteller,1.0
1706,"Zimmermann, Friedrich Wilhelm",https://d-nb.info/gnd/11877297X,True,male,1807.0,1878.0,Deutschland (XA-DE),Historiker + Politiker + Pfarrer + Theologe + Schriftsteller,5.0
1707,Ariost,https://d-nb.info/gnd/118503952,True,male,1474.0,1533.0,Italien (XA-IT),Schriftsteller,1.0
1711,Meyer,,False,,,,,,
1713,"Petrarca, Francesco",https://d-nb.info/gnd/118593234,True,male,1304.0,1374.0,Italien (XA-IT),Schriftsteller + Geschichtsschreiber + Lyriker + Philosoph + Humanist + Librettist,6.0
1718,Alfieri,,False,,,,,,
1734,Bourbon,,False,,,,,,
1741,Voltaire,https://d-nb.info/gnd/118627813,True,male,1694.0,1778.0,Frankreich (XA-FR) + Großbritannien (XA-GB) + Deutschland (XA-DE),Schriftsteller + Historiker + Philosoph,3.0
1745,Huber,,False,,,,,,
1774,"Shenstone, William",https://d-nb.info/gnd/118796968,True,,1714.0,1763.0,Großbritannien (XA-GB),,
1781,"Beer, Michael",,False,,,,,,
1787,"Hugo, B.",,False,,,,,,
1801,"Rogge, Friedrich Wilhelm",http://d-nb.info/116596759,True,male,1808.0,1889.0,Deutschland (XA-DE),Schriftsteller,1.0
1806,"Raupach, Ernst Benjamin Salomo",http://d-nb.info/100823548,True,male,1784.0,1852.0,Deutschland (XA-DE) + Russland (XA-RU),Schriftsteller + Literaturwissenschaftler + Dramatiker + Librettist + Historiker + Hochschullehrer,6.0
1808,Weyrauch,,False,,,,,,
1816,Beranger,,False,,,,,,
1818,"Auffenberg, Joseph von",http://d-nb.info/11850505X,True,male,1798.0,1857.0,Deutschland (XA-DE),Dramatiker + Schriftsteller + Jurist + Offizier,4.0
1825,"Chamisso, Adelbert von",http://d-nb.info/118520040,True,male,1781.0,1838.0,Deutschland (XA-DE) + Frankreich (XA-FR),Schriftsteller + Naturwissenschaftler + Schriftsteller + Offizier + Botaniker,5.0
1832,Bulver,,False,,,,,,
1834,"Pfizer, Gustav",http://d-nb.info/118973630,True,male,1807.0,1890.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Historiker + Schriftsteller + Lehrer,5.0
1851,"Lesson, Eduard",,False,,,,,,
1857,"Freiligrath, Ferdinand",http://d-nb.info/118535196,True,male,1810.0,1876.0,Deutschland (XA-DE) + Belgien (XA-BE) + Schweiz (XA-CH) + Großbritannien (XA-GB),Lyriker + Übersetzer + Journalist + Revolutionär,4.0
1860,"Alexis, Willibald",http://d-nb.info/118648071,True,male,1798.0,1871.0,Deutschland (XA-DE),Schriftsteller + Romancier + Jurist + Redakteur + Buchhändler,5.0
1864,"Manzoni, Alessandro",https://d-nb.info/gnd/118577409,True,male,1785.0,1873.0,Italien (XA-IT),Schriftsteller,1.0
1868,"Veit, Moritz",http://d-nb.info/117368369,True,male,1808.0,1864.0,Deutschland (XA-DE),Buchhändler + Verleger + Schriftsteller + Politiker,4.0
1892,"Lindenmeyer, Georg Christian Ludwig",http://d-nb.info/104195142,True,male,1762.0,1820.0,Deutschland (XA-DE),Jurist,1.0
1898,Brause,,False,,,,,,
1901,"Castelli, Ignaz Franz",http://d-nb.info/118667424,True,male,1781.0,1862.0,Österreich (XA-AT),Schriftsteller + Dramatiker + Bibliotheksleiter + Publizist + Übersetzer + Tierschützer + Librettist,7.0
1903,Johnson,,False,,,,,,
1904,"Willamov, Johann Gottlieb",http://d-nb.info/119127776,True,male,1736.0,1777.0,Deutschland (XA-DE),Schriftsteller + Lehrer,2.0
1907,"Meinhold, Wilhelm",http://d-nb.info/118732692,True,male,1797.0,1851.0,Deutschland (XA-DE),Schriftsteller + Pfarrer,2.0
1921,Schefer,,False,,,,,,
1924,"Müller, Wilhelm",http://d-nb.info/11858524X,True,male,1794.0,1827.0,Deutschland (XA-DE),Schriftsteller + Bibliothekar + Philologe + Librettist + Publizist,5.0
1933,"Seidel, Karl",http://d-nb.info/117463493,True,male,1788.0,1844.0,Deutschland (XA-DE),Kunsthistoriker + Philosoph + Schriftsteller,3.0
1938,Otto IV. mit dem Pfeil,https://d-nb.info/gnd/101237189,True,,1238.0,1308.0,Deutschland (XA-DE),,
1941,"Marggraff, Hermann",http://d-nb.info/116770171,True,male,1809.0,1864.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Redakteur,3.0
1943,"Bäßler, Ferdinand",http://d-nb.info/116037199,True,male,1816.0,1879.0,Deutschland (XA-DE),Theologe + Schriftsteller + Pädagoge,3.0
1944,Fries,,False,,,,,,
1947,"Wagner, Karl",(?) http://d-nb.info/117117447,True,male,1802.0,1879.0,Deutschland (XA-DE),Philologe + Gymnasiallehrer + Klassischer Philologe + Literarhistoriker,4.0
1949,"M., A.",,False,,,,,,
1963,Nagel,,False,,,,,,
1975,"Woltmann, Karoline von",http://d-nb.info/117197289,True,female,1782.0,1847.0,Deutschland (XA-DE),Schriftstellerin,1.0
1993,"Puff, Rudolph",http://d-nb.info/124774148,True,male,1808.0,1865.0,Slowenien (XA-SI) + Österreich (XA-AT),Schriftsteller + Pädagoge,2.0
1994,"Püchler, Benedikt von",http://d-nb.info/104211199,True,male,1797.0,1842.0,Österreich (XA-AT),Schriftsteller,1.0
1995,"Weissenbach, [Alois?]",(?) http://d-nb.info/117300608,True,male,1766.0,1821.0,Deutschland (XA-DE) + Österreich (XA-AT),,
1997,"Weidmann, Franz Karl",http://d-nb.info/130175161,True,male,1787.0,1867.0,Österreich (XA-AT),Schauspieler + Schriftsteller + Journalist + Topograf,4.0
1998,"Kalchberg, Johann von",http://d-nb.info/115468048,True,male,1765.0,1827.0,Österreich (XA-AT),Schriftsteller + Historiker,2.0
1999,"Straube, Emanuel",http://d-nb.info/101141645,True,male,1800.0,1872.0,Deutschland (XA-DE),Schriftsteller,1.0
2000,"Schilling, August",(?) http://d-nb.info/11726914X,True,male,1815.0,1886.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller,1.0
2002,"Winter, Joseph",,False,,,,,,
2004,"Nordmann, [Johann?]",(?) http://d-nb.info/117056553,True,male,1820.0,1887.0,Österreich (XA-AT),Journalist + Schriftsteller + Redakteur + Publizist + Reiseschriftsteller,5.0
2008,"Langer, Karl Edmund",http://d-nb.info/gnd/1018266364,True,male,1819.0,1844.0,Österreich (XA-AT),Schriftsteller + Jurist,2.0
2010,Gallisch,,False,,,,,,
2012,"Haffner, Carl",http://d-nb.info/120430231,True,male,1804.0,1876.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller + Dramatiker + Librettist + Liederdichter + Komponist + Schauspieler,6.0
2016,"Vogt, Karl Wilhelm",http://d-nb.info/117468290,True,male,1810.0,1874.0,Deutschland (XA-DE),Schriftsteller,1.0
2020,"B, J. R.",,False,,,,,,
2023,"Rupprecht, [Johann Baptist?]",http://d-nb.info/11670893X,True,male,1776.0,1846.0,Österreich (XA-AT),Schriftsteller + Botaniker,2.0
2027,"Schießler, Sebastian Willibald",http://d-nb.info/115749977,True,male,1791.0,1867.0,Deutschland (XA-DE) + Tschechische Republik (XA-CZ) + Österreich (XA-AT),Schriftsteller + Reichskommissar,2.0
2029,"Langer, Johann",http://d-nb.info/1018255648,True,male,1793.0,1858.0,Österreich (XA-AT),Schriftsteller + Lyriker + Mäzen,3.0
2035,"Weigl, J.",,False,,,,,,
2036,"Leitner, Karl Gottfried von",http://d-nb.info/11192975X,True,male,1800.0,1890.0,Österreich (XA-AT),Schriftsteller,1.0
2040,"Giftschütz, A.",,False,,,,,,
2043,"Trimmel, Joseph Franz Emil",https://d-nb.info/gnd/101073518,True,male,1786.0,1867.0,Österreich (XA-AT),Schriftsteller,1.0
2044,"Kaltenbrunner, Carl Adam",https://d-nb.info/gnd/116035188,True,male,1804.0,1867.0,Österreich (XA-AT),Schriftsteller + Beamter + Mundartschriftsteller,3.0
2046,"Schröckinger, Carl A.",(?) http://d-nb.info/138214565,True,male,1798.0,1819.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller,1.0
2048,"Prechtler, Otto",http://d-nb.info/116281375,True,male,1813.0,1881.0,Österreich (XA-AT),Schriftsteller + Dramatiker + Lyriker + Prosaist + Librettist + Beamter + Archivar,7.0
2056,"Richter, Franz Xaver",http://d-nb.info/115401318,True,male,1783.0,1856.0,Deutschland (XA-DE) + Österreich (XA-AT),Historiker + Priester + Pädagoge + Bibliothekar,4.0
2059,"Levitschnigg, Heinrich von",http://d-nb.info/116965614,True,male,1810.0,1862.0,Österreich (XA-AT),Schriftsteller + Journalist,2.0
2066,"Hannusch, J. J.",,False,,,,,,
2072,"Oesterlein, Nikolaus",http://d-nb.info/138930546,True,,1804.0,1838.0,Deutschland (XA-DE),Schriftsteller,1.0
2074,"Gallenstein, [Johann Thaurer?] von",(?) http://d-nb.info/1038034833,True,male,1779.0,1840.0,Österreich (XA-AT),Jurist + Schriftsteller,2.0
2075,"Schlesinger, Sigmund",http://d-nb.info/117660256,True,male,1811.0,,Österreich (XA-AT),Arzt + Schriftsteller,2.0
2076,"Stegmayer, Karl",http://d-nb.info/118126113,True,male,1800.0,1862.0,Österreich (XA-AT),Schriftsteller + Bergingenieur,2.0
2077,Carlopago,,False,,,,,,
2078,"Thiersch, Johann Bernhard",http://d-nb.info/117338893,True,male,1793.0,1855.0,Deutschland (XA-DE),Schriftsteller + Lehrer + Klassischer Philologe + Schulleiter + Liederdichter,5.0
2080,"Straß, Karl Friedrich Heinrich",http://d-nb.info/117307831,True,male,1803.0,1864.0,Deutschland (XA-DE),Jurist + Schriftsteller,2.0
2082,"Rhesa, L. J.",(?) http://d-nb.info/11650062X,True,male,1776.0,1840.0,Deutschland (XA-DE) + Litauen (XA-LT),Evangelischer Theologe + Linguist + Folklorist + Schriftsteller,4.0
2088,"Chappuis, W. von",(?) http://d-nb.info/1034554530,True,male,1793.0,1869.0,Deutschland (XA-DE),Offizier + Schriftsteller,2.0
2091,Rapmann,,False,,,,,,
2092,Raymann,,False,,,,,,
2093,Ziehnert,(?) http://d-nb.info/101421583,True,male,1814.0,1839.0,Deutschland (XA-DE),Schriftsteller + Mundartschriftsteller,2.0
2096,"Bergenroth, Gustav Adolf",http://d-nb.info/11613027X,True,male,1813.0,1869.0,Deutschland (XA-DE),Historiker + Politiker + Publizist + Jurist,4.0
2097,"Lehmann, Johann August",https://d-nb.info/gnd/104270616,True,male,1802.0,1883.0,Deutschland (XA-DE),Germanist + Lehrer,2.0
2123,"Reichenau, Ed.",,False,,,,,,
2127,"Horn, J. Fr.",,False,,,,,,
2131,Waldow,,False,,,,,,
2133,Schregel,,False,,,,,,
2136,Dönniges,,False,,,,,,
2139,Bindemann,,False,,,,,,
2154,Lappe,,False,,,,,,
2158,"Schmidt, H.",,False,,,,,,
2164,"Sallet, Friedrich von",http://d-nb.info/118605089,True,male,1812.0,1843.0,Deutschland (XA-DE),Schriftsteller + Lyriker + Offizier,3.0
2171,"Redeker, W.",,False,,,,,,
2190,Jacobi,,False,,,,,,
2191,"Fitzau, H.",,False,,,,,,
2220,"Geibel, Emanuel",http://d-nb.info/11853811X,True,male,1815.0,1884.0,Deutschland (XA-DE) + Griechenland (XA-GR),Schriftsteller + Übersetzer + Lehrer + Librettist + Lyriker + Dramatiker,6.0
2237,"Lauenstein, J.",,False,,,,,,
2239,"Werner, Z.",,False,,,,,,
2246,Pudor,,False,,,,,,
2265,"Brockhausen, R.",,False,,,,,,
2267,"Krampitz, Friedrich Wilhelm",http://d-nb.info/1041769717,True,male,1798.0,1854.0,Polen (XA-PL),Schriftsteller,1.0
2270,"Schöler, von",,False,,,,,,
2283,Dunker,,False,,,,,,
2300,Simons,,False,,,,,,
2311,"Schröer, W.",(?) http://d-nb.info/1047792494,True,male,1766.0,1824.0,Polen (XA-PL),Regierungsrat + Schulrat + Lehrer + Autor,4.0
2367,Maltiz,,False,,,,,,
2376,"Stolberg-Stolberg, Christian zu",https://d-nb.info/gnd/118755544,True,male,1748.0,1821.0,Deutschland (XA-DE),Schriftsteller + Übersetzer,2.0
2378,"Gaudy, Franz von",http://d-nb.info/104234431,True,male,1800.0,1840.0,Deutschland (XA-DE),Schriftsteller + Übersetzer,2.0
2385,Voß,,False,,,,,,
2388,Fulda,,False,,,,,,
2391,"Duncker, G. R.",,False,,,,,,
2394,Kosegarten,,False,,,,,,
2396,Sartorius,,False,,,,,,
2397,Geisler,,False,,,,,,
2398,"August, F.",,False,,,,,,
2399,"Maßmann, Hans Ferdinand",http://d-nb.info/119059193,True,male,1797.0,1874.0,Deutschland (XA-DE),Publizist + Literarhistoriker + Sportpädagoge + Germanist,4.0
2400,"Heydenreich, F.",,False,,,,,,
2402,Reiff,,False,,,,,,
2404,"Mühler, Heinrich von",http://d-nb.info/117162965,True,male,1813.0,1875.0,Deutschland (XA-DE),Politiker,1.0
2407,Klein,,False,,,,,,
2409,"Beer, M.",,False,,,,,,
2412,"Heine, Heinrich",http://d-nb.info/118548018,True,male,1797.0,1856.0,Deutschland (XA-DE) + Frankreich (XA-FR),Schriftsteller + Lyriker + Dramatiker + Journalist + Kaufmann + Jurist + Komponist + Librettist,8.0
2413,Lersch,,False,,,,,,
2415,"Claudius, Matthias",http://d-nb.info/118521098,True,male,1740.0,1815.0,Deutschland (XA-DE),Schriftsteller + Selbstverleger + Redakteur + Liederdichter + Lyriker + Übersetzer,6.0
2417,"Franz, Agnes",http://d-nb.info/116718889,True,female,1794.0,1843.0,Deutschland (XA-DE),Schriftstellerin,1.0
2420,"Meyer, R.",,False,,,,,,
2421,"Falk, Johannes",http://d-nb.info/118685899,True,male,1768.0,1826.0,Deutschland (XA-DE),Schriftsteller + Erzieher + Satiriker + Philanthrop,4.0
2425,"Strube, K. L.",,False,,,,,,
2438,"Eyth, Eduard",http://d-nb.info/116326514,True,male,1809.0,1889.0,Deutschland (XA-DE),Schriftsteller + Klassischer Philologe + Historiker + Übersetzer + Evangelischer Theologe,5.0
2441,"Bobrik, F.",(?) http://d-nb.info/120198460,True,,1781.0,1848.0,Deutschland (XA-DE),Jurist + Schriftsteller,2.0
2442,Gemmel,,False,,,,,,
2443,"Alberti, R.",,False,,,,,,
2445,"Simrock, Karl",http://d-nb.info/118614576,True,male,1802.0,1876.0,Deutschland (XA-DE),Schriftsteller + Linguist + Literarhistoriker + Übersetzer + Librettist + Germanist,6.0
2447,"Lengerke, Cäsar von",(?) http://d-nb.info/116900253,True,male,1803.0,1855.0,Deutschland (XA-DE),Schriftsteller + Evangelischer Theologe,2.0
2449,"Prutz, Robert",http://d-nb.info/11859687X,True,male,1816.0,1872.0,Deutschland (XA-DE),Schriftsteller + Historiker + Philosoph + Literarhistoriker + Librettist + Publizist + Dramaturg,7.0
2451,"Firmenich, Johann Matthias",http://d-nb.info/116532580,True,male,1808.0,1889.0,Deutschland (XA-DE),Schriftsteller + Germanist,2.0
2455,"Beck, Karl",,False,,,,,,
2456,Benno,,False,,,,,,
2457,"Kaufmann, Philipp",http://d-nb.info/116076844,True,male,1802.0,1846.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Schriftsteller + Lehrer + Jurist,5.0
2458,Grünig,,False,,,,,,
2459,Colmar,,False,,,,,,
2462,"Tieffenbach, E.",,False,,,,,,
2467,"Prölß, Adolf Eduard",,False,,,,,,
2501,Schirmer,,False,,,,,,
2505,"Oër, Maximilian von",http://d-nb.info/189562447,True,male,1806.0,1846.0,Deutschland (XA-DE),Jurist + Schriftsteller + Bürgermeister + Schriftsteller,4.0
2517,"Carriere, Moritz",http://d-nb.info/119355841,True,male,1817.0,1895.0,Deutschland (XA-DE),Philosoph + Kunsthistoriker + Schriftsteller,3.0
2548,Kostnitz,,False,,,,,,
2549,"Schults, Adolf",http://d-nb.info/118967878,True,male,1820.0,1858.0,Deutschland (XA-DE),Schriftsteller + Kaufmann,2.0
2565,"Herwegh, Georg",http://d-nb.info/118550128,True,male,1817.0,1875.0,Deutschland (XA-DE) + Schweiz (XA-CH) + Frankreich (XA-FR),Schriftsteller + Lyriker + Übersetzer + Politiker + Revolutionär,5.0
2570,"Art, Moritz",,False,,,,,,
2585,"Dieter, Anton",,False,,,,,,
2597,"Baur, Gustav",http://d-nb.info/116093587,True,male,1816.0,1889.0,Deutschland (XA-DE),Theologe + Evangelischer Theologe,2.0
2654,"Strauß, B.",,False,,,,,,
2657,"Becker, Nikolaus",http://d-nb.info/116104872,True,male,1809.0,1845.0,Deutschland (XA-DE),Schriftsteller + Gerichtsschreiber,2.0
2675,"Würtemberg, Alex von",(?) http://d-nb.info/10126304X,True,male,1801.0,1844.0,Deutschland (XA-DE),Schriftsteller + Soldat + Offizier + Lyriker,4.0
2727,"Wigand, Franz",http://d-nb.info/117370436,True,male,1812.0,1861.0,Deutschland (XA-DE),Schriftsteller + Zollbeamter,2.0
2733,"Meyer, L. H.",,False,,,,,,
2734,"Storch, Ludwig",http://d-nb.info/117289337,True,male,1803.0,1881.0,Deutschland (XA-DE),Schriftsteller + Publizist + Verleger + Drucker,4.0
2740,"Boer, M.",,False,,,,,,
2741,"Plönnies, Luise von",http://d-nb.info/116246103,True,female,1803.0,1872.0,Deutschland (XA-DE),Schriftstellerin,1.0
2750,"Erfurt, Ludwig von",http://d-nb.info/116892668,True,male,1814.0,1843.0,Deutschland (XA-DE),Buchhändler + Schriftsteller,2.0
2755,"Stöber, L. A.",,False,,,,,,
2767,"Veit, M.",,False,,,,,,
2813,"Kleist, Heinrich von",http://d-nb.info/118563076,True,male,1777.0,1811.0,Deutschland (XA-DE),Schriftsteller + Librettist,2.0
2827,"Boyen, Hermann von",http://d-nb.info/118662481,True,male,1771.0,1848.0,Deutschland (XA-DE),Politiker + Generalfeldmarschall + Verteidigungsminister,3.0
2841,"Halm, Friedrich",http://d-nb.info/118720074,True,male,1806.0,1871.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller,1.0
2845,"Ebert, Karl Egon von",http://d-nb.info/100116450,True,male,1801.0,1882.0,Tschechische Republik (XA-CZ),Schriftsteller,1.0
2846,"Nodnagel, August",http://d-nb.info/119071614,True,male,1803.0,1851.0,Deutschland (XA-DE),Schriftsteller + Germanist + Gymnasiallehrer + Theologe,4.0
2848,"Haltaus, Karl",http://d-nb.info/100813984,True,male,1811.0,1848.0,Deutschland (XA-DE),Historiker + Schriftsteller + Lehrer,3.0
2892,"Lesser, Ludwig",http://d-nb.info/116949627,True,male,1802.0,1867.0,Deutschland (XA-DE),Schriftsteller + Journalist,2.0
2906,"Knapp, Albert",http://d-nb.info/118723642,True,male,1798.0,1864.0,Deutschland (XA-DE),Evangelischer Theologe + Schriftsteller + Übersetzer + Pfarrer,4.0
2907,"Pfarrius, Gustav",http://d-nb.info/116143266,True,male,1800.0,1884.0,Deutschland (XA-DE),Schriftsteller + Pädagoge + Librettist,3.0
2936,"Droste-Hülshoff, Annette von",http://d-nb.info/118527533,True,female,1797.0,1848.0,Deutschland (XA-DE),Schriftstellerin + Komponistin + Zeichnerin + Librettistin,4.0
2941,"Mohnike, Gottlieb Christian Friedrich",http://d-nb.info/118583190,True,male,1781.0,1841.0,Deutschland (XA-DE),Evangelischer Theologe + Skandinavist + Konsistorialrat + Schulrat + Literarhistoriker + Übersetzer,6.0
2950,"Reithard, Johann Jakob",http://d-nb.info/116432314,True,male,1805.0,1857.0,Schweiz (XA-CH),Schriftsteller + Pädagoge + Publizist,3.0
2960,"Wackernagel, Wilhelm",http://d-nb.info/118805851,True,male,1806.0,1869.0,Deutschland (XA-DE) + Schweiz (XA-CH),Schriftsteller + Gymnasiallehrer + Freimaurer + Germanist,4.0
2975,"Viehoff, Heinrich",http://d-nb.info/117399264,True,male,1804.0,1886.0,Deutschland (XA-DE),Schriftsteller + Literarhistoriker + Pädagoge + Übersetzer,4.0
2992,"Marbach, Gotthard Oswald",http://d-nb.info/104225564,True,male,1810.0,1890.0,Deutschland (XA-DE),Philosoph + Schriftsteller + Dramatiker + Publizist + Freimaurer + Bankier,6.0
3019,"Fröhlich, Abraham Emanuel",http://d-nb.info/116830069,True,male,1796.0,1865.0,Schweiz (XA-CH),Evangelischer Theologe + Pfarrer + Schriftsteller + Satiriker + Lehrer,5.0
3048,"Brauer, Eduard",http://d-nb.info/116415096,True,male,1811.0,1871.0,Deutschland (XA-DE),Jurist + Schriftsteller,2.0
3070,"Pocci, Franz von",http://d-nb.info/118595245,True,male,1807.0,1876.0,Deutschland (XA-DE),Schriftsteller + Musiker + Künstler + Zeichner + Maler + Lithograf + Radierer + Historiker + Übersetzer + Herausgeber,10.0
3107,"Pfizer, Paul Achatius",http://d-nb.info/gnd/118811800,True,male,1801.0,1867.0,Deutschland (XA-DE),Publizist + Politiker,2.0
3126,"Niemeyer, Christian",http://d-nb.info/117002437,True,male,1772.0,1857.0,Deutschland (XA-DE),Pfarrer + Lehrer + Schriftsteller,3.0
3155,"Pierre, H. S.",,False,,,,,,
3166,"Loose, Heinrich",(?) http://d-nb.info/1043780106,True,male,1812.0,1862.0,Deutschland (XA-DE) + USA (XD-US),Prediger + Lehrer + Journalist + Schriftsteller + Autor + Revolutionär,6.0
3172,"Sievers, Johann Heinrich",https://d-nb.info/gnd/117375411,True,male,1811.0,1876.0,Deutschland (XA-DE) + Schweiz (XA-CH),Buchhändler + Publizist,2.0
3175,"Arnold, Christoph",,False,,,,,,
3181,"Abt, Georg",,False,,,,,,
3183,"Holzer, Joseph",,False,,,,,,
3189,"Münch, Ernst",(?) http://d-nb.info/100217281,True,male,1798.0,1841.0,Schweiz (XA-CH) + Deutschland (XA-DE) + Niederlande (XA-NL),Historiker + Kirchenhistoriker + Bibliothekar + Literaturwissenschaftler + Publizist + Jurist,6.0
3196,"Göttling, Karl",http://d-nb.info/119541904,True,male,1793.0,1869.0,Deutschland (XA-DE),Klassischer Philologe + Archäologe,2.0
3198,"Rotteck, Hermann von",(?) http://d-nb.info/104313188,True,male,1816.0,1845.0,Deutschland (XA-DE),Jurist + Historiker + Publizist,3.0
3203,"Sehring, W. Th.",,False,,,,,,
3205,"Neumann, K. G.",,False,,,,,,
3212,"Bueren, Gottfried Wilhelm",http://d-nb.info/117083798,True,male,1801.0,1859.0,Deutschland (XA-DE),Schriftsteller + Übersetzer + Schriftsteller,3.0
3220,"Harries, Heinrich",http://d-nb.info/122057430,True,male,1762.0,1802.0,Deutschland (XA-DE),Theologe + Schriftsteller + Übersetzer + Librettist,4.0
3223,"Hoffmann, K. H.",,False,,,,,,
3227,"Lynar, Fürst zu",,False,,,,,,
3234,"Freundhold, G.",,False,,,,,,
3237,"Wilder, Ch.",,False,,,,,,
3239,"Lindner, Wilhelm Bruno",https://d-nb.info/gnd/117029939,True,male,1814.0,1876.0,Deutschland (XA-DE),Theologe,1.0
3242,"Lamprecht, H.",,False,,,,,,
3274,"K., C.",,False,,,,,,
3275,"Keller, Augustin",https://d-nb.info/gnd/118721593,True,male,1805.0,1883.0,Schweiz (XA-CH),Politiker,1.0
3277,"Krais, Julius",http://d-nb.info/11637540X,True,male,1807.0,1878.0,Deutschland (XA-DE),Schriftsteller + Pfarrer,2.0
3278,"Follen, Karl",http://d-nb.info/118684132,True,male,1796.0,1840.0,Deutschland (XA-DE),Schriftsteller + Politiker,2.0
3304,"Bardili, [Friedrich?]",(?) http://d-nb.info/116056231,True,male,1799.0,1827.0,Deutschland (XA-DE),Schriftsteller,1.0
3307,"Bretschneider, C. G.",,False,,,,,,
3308,"Horn, Uffo",http://d-nb.info/104150890,True,male,1817.0,1860.0,Österreich (XA-AT) + Deutschland (XA-DE) + Tschechische Republik (XA-CZ),Schriftsteller,1.0
3309,"Peters, Adolf",http://d-nb.info/116108045,True,male,1803.0,1876.0,Deutschland (XA-DE),Mathematiker + Schriftsteller + Gymnasiallehrer,3.0
3325,"Berge, F.",,False,,,,,,
3332,"Seckendorf, A. Freiherr von",,False,,,,,,
3334,"Mielach, Johann Carl",http://d-nb.info/104153164,True,,1785.0,,Deutschland (XA-DE),Jurist + Beamter + Schriftsteller + Komponist,4.0
3346,Sp. d. zw. W. P.,,False,,,,,,
3347,"Beyer, Ewald",,False,,,,,,
3348,"Jahn, Franz",,False,,,,,,
3350,"Wessenberg, Ignaz Heinrich Karl von",(?) http://d-nb.info/118631764,True,male,1774.0,1860.0,Deutschland (XA-DE),Katholischer Theologe + Bischof + Schriftsteller + Generalvikar,4.0
3354,"Schütz, Heinrich",,False,,,,,,
3358,Schöne,,False,,,,,,
3370,Zirndorfer,,False,,,,,,
3403,"Lindenburg, A. G. von",,False,,,,,,
3406,"Halde, Ernst von",,False,,,,,,
3407,"Schmidt, Martin",(?) http://d-nb.info/117515752,True,male,1776.0,1830.0,Deutschland (XA-DE),Theologe,1.0
3412,"Rellstab, Ludwig",http://d-nb.info/118744453,True,male,1799.0,1860.0,Deutschland (XA-DE),Schriftsteller + Journalist + Librettist + Musikkritiker,4.0
3454,"Fremerey, Wilhelm",http://d-nb.info/1046605976,True,male,1765.0,1832.0,"Sonstiges Ausland, Unbekanntes Land (ZZ)",Schriftsteller,1.0
3458,"Koch, Otto",http://d-nb.info/116618019,True,male,1794.0,1875.0,Deutschland (XA-DE),Schriftsteller,1.0
3464,"Ranft, J. G.",(?) http://d-nb.info/104378247,True,,,,,,
3469,"Ludwig, E.",,False,,,,,,
3472,"Aschenbach, Herrmann",,False,,,,,,
3473,"Steinmann, Friedrich",http://d-nb.info/100801161,True,male,1801.0,1875.0,Deutschland (XA-DE),Schriftsteller + Jurist,2.0
3475,"Grahl, H.",,False,,,,,,
3483,"Schulze, Ernst",,False,,,,,,
3490,"K., E.",,False,,,,,,
3492,"Däve, A.",,False,,,,,,
3512,"Brunnow, Ernst von",http://d-nb.info/116811986,True,male,1796.0,1845.0,Deutschland (XA-DE),Schriftsteller,1.0
3517,"Dräxler-Manfred, Karl Ferdinand",http://d-nb.info/100809766,True,male,1806.0,1879.0,Deutschland (XA-DE) + Österreich (XA-AT),Schriftsteller + Journalist + Übersetzer + Dramaturg,4.0
3526,"Henne, J. A.",,False,,,,,,
3537,"Werner, I. D.",,False,,,,,,
3546,"Grube, August Wilhelm",http://d-nb.info/118542761,True,male,1816.0,1884.0,Deutschland (XA-DE),Schriftsteller + Pädagoge,2.0
3551,"Rapp, Georg",http://d-nb.info/116334541,True,male,1798.0,1868.0,Deutschland (XA-DE),Theologe + Pfarrer + Schriftsteller,3.0
3581,"Marlow, F.",http://d-nb.info/100723004,True,male,1807.0,1852.0,Deutschland (XA-DE),Schriftsteller + Theologe,2.0
3586,"Böttger, Adolf",http://d-nb.info/11622620X,True,male,1815.0,1870.0,Deutschland (XA-DE),Schriftsteller + Übersetzer,2.0
3600,"Gerhardt, Paul",http://d-nb.info/118538659,True,male,1607.0,1676.0,Deutschland (XA-DE),Kirchenlieddichter + Pfarrer + Schriftsteller + Evangelischer Theologe + Komponist + Librettist + Theologe,7.0
3607,"Curtmann, Wilhelm Jakob Georg",http://d-nb.info/11677469X,True,male,1802.0,1871.0,Deutschland (XA-DE),Pädagoge + Schulleiter + Lehrer,3.0
3642,"Kriebitzsch, Karl Theodor",http://d-nb.info/116535733,True,male,,1819.0,Deutschland (XA-DE),Pädagoge,1.0
